From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2024-10-27T09:00:00Z,2024-10-27T10:00:00Z,118908,14901,Tooting High Street 11-19,2.76,28.52,63.37,20.68,137.87,20.21,,,,,,,,,,,11.97,5.31,338.69,1022.84,87.82
2024-10-27T10:00:00Z,2024-10-27T11:00:00Z,118908,14901,Tooting High Street 11-19,2.67,27.11,60.24,19.63,130.88,18.92,,,,,,,,,,,13.66,5.5,357,1023.12,80.93
2024-10-27T11:00:00Z,2024-10-27T12:00:00Z,118908,14901,Tooting High Street 11-19,3.42,37.46,83.25,28.59,190.6,27.67,,,,,,,,,,,15.07,4.54,5,1023.19,73.93
2024-10-27T12:00:00Z,2024-10-27T13:00:00Z,118908,14901,Tooting High Street 11-19,8.83,72.29,160.64,63.53,423.51,63.21,,,,,,,,,,,15.98,3.22,1.47,1023.16,71.19
2024-10-27T13:00:00Z,2024-10-27T14:00:00Z,118908,14901,Tooting High Street 11-19,11.42,84.83,188.5,79.03,526.88,83.74,,,,,,,,,,,16.65,1.94,273.63,1022.56,69.16
2024-10-27T14:00:00Z,2024-10-27T15:00:00Z,118908,14901,Tooting High Street 11-19,21.89,146.72,326.05,141.85,945.65,148.91,,,,,,,,,,,17.04,3.46,250.71,1022.53,68.6
2024-10-27T15:00:00Z,2024-10-27T16:00:00Z,118908,14901,Tooting High Street 11-19,17.82,123.84,275.21,117.44,782.95,118.23,,,,,,,,,,,17.07,4.67,229.87,1022.66,71.41
2024-10-27T16:00:00Z,2024-10-27T17:00:00Z,118908,14901,Tooting High Street 11-19,14.25,102.51,227.81,96.01,640.09,98.45,,,,,,,,,,,16.13,4.67,228.48,1022.96,75.47
2024-10-27T17:00:00Z,2024-10-27T18:00:00Z,118908,14901,Tooting High Street 11-19,18.99,131.88,293.06,124.47,829.83,124.95,,,,,,,,,,,15.23,4.97,206.4,1023.26,79.41
2024-10-27T18:00:00Z,2024-10-27T19:00:00Z,118908,14901,Tooting High Street 11-19,13.04,98.07,217.93,88.76,591.75,85.41,,,,,,,,,,,14.58,6.31,200.87,1023.63,82.68
2024-10-27T19:00:00Z,2024-10-27T20:00:00Z,118908,14901,Tooting High Street 11-19,15.99,114.46,254.35,106.46,709.74,108.3,,,,,,,,,,,13.69,8.69,206.75,1023.83,87.58
2024-10-27T20:00:00Z,2024-10-27T21:00:00Z,118908,14901,Tooting High Street 11-19,13.44,99.09,220.2,91.17,607.81,92.57,,,,,,,,,,,13.14,10.02,208.35,1023.8,89.65
2024-10-27T21:00:00Z,2024-10-27T22:00:00Z,118908,14901,Tooting High Street 11-19,7.72,68.17,151.5,57.12,380.79,56.22,,,,,,,,,,,12.72,10.72,210.3,1023.71,90.61
2024-10-27T22:00:00Z,2024-10-27T23:00:00Z,118908,14901,Tooting High Street 11-19,3.7,43.51,96.68,32.01,213.38,30.96,,,,,,,,,,,12.68,11.32,214.88,1023.51,90.95
2024-10-27T23:00:00Z,2024-10-28T00:00:00Z,118908,14901,Tooting High Street 11-19,3.35,37.73,83.85,27.74,184.93,26.18,,,,,,,,,,,12.51,12.12,219.7,1022.98,91.63
2024-10-28T00:00:00Z,2024-10-28T01:00:00Z,118908,14901,Tooting High Street 11-19,2.34,22.33,49.62,15.26,101.71,14.83,,,,,,,,,,,12.28,12.91,223.09,1022.82,91.78
2024-10-28T01:00:00Z,2024-10-28T02:00:00Z,118908,14901,Tooting High Street 11-19,1.84,13.94,30.97,6.9,45.99,6.91,,,,,,,,,,,12.17,14.3,224.36,1022.81,92.44
2024-10-28T02:00:00Z,2024-10-28T03:00:00Z,118908,14901,Tooting High Street 11-19,1.64,10.71,23.81,3.75,25.02,3.53,,,,,,,,,,,12.12,15.6,228,1022.32,91.2
2024-10-28T03:00:00Z,2024-10-28T04:00:00Z,118908,14901,Tooting High Street 11-19,1.6,10.05,22.34,2.98,19.89,2.67,,,,,,,,,,,12.28,15.91,230,1022.05,91.05
2024-10-28T04:00:00Z,2024-10-28T05:00:00Z,118908,14901,Tooting High Street 11-19,1.58,9.68,21.51,2.55,17.01,2.19,,,,,,,,,,,12.12,16.2,232.75,1022.02,91.99
2024-10-28T05:00:00Z,2024-10-28T06:00:00Z,118908,14901,Tooting High Street 11-19,1.56,9.25,20.56,2.23,14.86,1.82,,,,,,,,,,,12.02,15.99,233,1021.82,92.16
2024-10-28T06:00:00Z,2024-10-28T07:00:00Z,118908,14901,Tooting High Street 11-19,1.56,9.31,20.68,2.21,14.71,1.8,,,,,,,,,,,11.85,15.13,232.27,1021.6,92.41
2024-10-28T07:00:00Z,2024-10-28T08:00:00Z,118908,14901,Tooting High Street 11-19,1.65,10.85,24.12,3.59,23.95,3.23,,,,,,,,,,,12.11,14.65,230,1021.73,92.82
2024-10-28T08:00:00Z,2024-10-28T09:00:00Z,118908,14901,Tooting High Street 11-19,2.51,25.25,56.1,17.1,113.97,15.97,,,,,,,,,,,12.91,15.57,225,1022.01,89.86
2024-10-28T09:00:00Z,2024-10-28T10:00:00Z,118908,14901,Tooting High Street 11-19,2.46,24.34,54.1,16.58,110.55,15.09,,,,,,,,,,,14.14,18.32,227.58,1021.95,87.96
2024-10-28T10:00:00Z,2024-10-28T11:00:00Z,118908,14901,Tooting High Street 11-19,2.18,19.58,43.51,12.32,82.13,12.15,,,,,,,,,,,15.38,19.71,228,1022.02,84.23
2024-10-28T11:00:00Z,2024-10-28T12:00:00Z,118908,14901,Tooting High Street 11-19,2.66,27.76,61.68,19.38,129.18,18.32,,,,,,,,,,,16.31,19.63,228,1021.76,80.28
2024-10-28T12:00:00Z,2024-10-28T13:00:00Z,118908,14901,Tooting High Street 11-19,7.11,65.09,144.65,54.08,360.53,55.04,,,,,,,,,,,17.21,19.21,226.68,1021.23,78.95
2024-10-28T13:00:00Z,2024-10-28T14:00:00Z,118908,14901,Tooting High Street 11-19,9.11,75.9,168.68,65.18,434.54,59.96,,,,,,,,,,,17.34,18.21,223.74,1021.17,79.92
2024-10-28T14:00:00Z,2024-10-28T15:00:00Z,118908,14901,Tooting High Street 11-19,6.91,65.92,146.49,52.98,353.23,48.07,,,,,,,,,,,17.18,17.32,222,1021,81.79
2024-10-28T15:00:00Z,2024-10-28T16:00:00Z,118908,14901,Tooting High Street 11-19,3.85,47.4,105.34,33.7,224.68,29.98,,,,,,,,,,,17.1,16.68,222,1020.86,83.36
2024-10-28T16:00:00Z,2024-10-28T17:00:00Z,118908,14901,Tooting High Street 11-19,4.55,53.86,119.69,38.86,259.04,35.87,,,,,,,,,,,17.01,16.48,221.5,1021.05,84.73
2024-10-28T17:00:00Z,2024-10-28T18:00:00Z,118908,14901,Tooting High Street 11-19,4.09,50.23,111.62,36.06,240.39,32.57,,,,,,,,,,,16.79,16,221,1021.32,86.18
2024-10-28T18:00:00Z,2024-10-28T19:00:00Z,118908,14901,Tooting High Street 11-19,6.24,62.89,139.76,48.99,326.63,44.05,,,,,,,,,,,16.45,14.56,221.64,1021.63,88.64
2024-10-28T19:00:00Z,2024-10-28T20:00:00Z,118908,14901,Tooting High Street 11-19,9.11,77.6,172.44,65.18,434.52,60.02,,,,,,,,,,,16.25,13.76,223,1021.74,90.5
2024-10-28T20:00:00Z,2024-10-28T21:00:00Z,118908,14901,Tooting High Street 11-19,13.92,106.65,237.01,94.07,627.13,86.09,,,,,,,,,,,15.96,13.04,223.16,1022,92.82
2024-10-28T21:00:00Z,2024-10-28T22:00:00Z,118908,14901,Tooting High Street 11-19,6.9,65.63,145.85,52.95,353.02,49.13,,,,,,,,,,,15.54,12.46,224.63,1022.11,95.45
2024-10-28T22:00:00Z,2024-10-28T23:00:00Z,118908,14901,Tooting High Street 11-19,3.64,43.34,96.32,31.26,208.38,29.18,,,,,,,,,,,15.53,11.65,228.54,1022.19,95.77
2024-10-28T23:00:00Z,2024-10-29T00:00:00Z,118908,14901,Tooting High Street 11-19,2.43,23.84,52.99,16.31,108.71,15.18,,,,,,,,,,,15.53,10.79,235,1022.2,95.08
2024-10-29T00:00:00Z,2024-10-29T01:00:00Z,118908,14901,Tooting High Street 11-19,1.96,15.89,35.32,8.72,58.11,8.43,,,,,,,,,,,15.31,9.96,239,1022.35,94.94
2024-10-29T01:00:00Z,2024-10-29T02:00:00Z,118908,14901,Tooting High Street 11-19,1.78,12.87,28.61,6.04,40.27,5.87,,,,,,,,,,,14.8,9.02,235.2,1022.37,95.13
2024-10-29T02:00:00Z,2024-10-29T03:00:00Z,118908,14901,Tooting High Street 11-19,1.75,12.51,27.8,5.66,37.7,5.56,,,,,,,,,,,14.52,8.13,233,1022.31,95.8
2024-10-29T03:00:00Z,2024-10-29T04:00:00Z,118908,14901,Tooting High Street 11-19,1.69,11.52,25.6,4.67,31.16,4.47,,,,,,,,,,,14.28,7.34,237.22,1022.48,96.84
2024-10-29T04:00:00Z,2024-10-29T05:00:00Z,118908,14901,Tooting High Street 11-19,1.64,10.62,23.6,3.88,25.9,3.88,,,,,,,,,,,14.06,6.75,244.44,1022.75,97.63
2024-10-29T05:00:00Z,2024-10-29T06:00:00Z,118908,14901,Tooting High Street 11-19,1.62,10.38,23.06,3.66,24.37,3.55,,,,,,,,,,,13.9,6.45,248.21,1023.01,97.01
2024-10-29T06:00:00Z,2024-10-29T07:00:00Z,118908,14901,Tooting High Street 11-19,1.67,11.12,24.72,4.25,28.32,4.13,,,,,,,,,,,13.5,6.19,252.9,1023.31,96.01
2024-10-29T07:00:00Z,2024-10-29T08:00:00Z,118908,14901,Tooting High Street 11-19,1.85,14.04,31.21,7.18,47.86,7.09,,,,,,,,,,,13.42,6.65,260.22,1023.78,95.78
2024-10-29T08:00:00Z,2024-10-29T09:00:00Z,118908,14901,Tooting High Street 11-19,2.09,18.05,40.11,10.52,70.11,10.08,,,,,,,,,,,13.73,7.56,265.76,1024.21,94.83
2024-10-29T09:00:00Z,2024-10-29T10:00:00Z,118908,14901,Tooting High Street 11-19,4.27,52.23,116.07,37.15,247.66,33.53,,,,,,,,,,,14.53,8.04,269.34,1024.24,91.84
2024-10-29T10:00:00Z,2024-10-29T11:00:00Z,118908,14901,Tooting High Street 11-19,3.36,38.41,85.35,27.87,185.8,25.31,,,,,,,,,,,15.54,8.14,271.33,1024.42,87.93
2024-10-29T11:00:00Z,2024-10-29T12:00:00Z,118908,14901,Tooting High Street 11-19,3.46,38.53,85.62,29.06,193.74,28.41,,,,,,,,,,,16.52,8.11,274,1024.41,84.14
2024-10-29T12:00:00Z,2024-10-29T13:00:00Z,118908,14901,Tooting High Street 11-19,6.44,61.31,136.24,50.2,334.64,53.53,,,,,,,,,,,17.25,8.09,276.48,1024.43,80.2
2024-10-29T13:00:00Z,2024-10-29T14:00:00Z,118908,14901,Tooting High Street 11-19,5.47,56.22,124.94,44.37,295.81,44.61,,,,,,,,,,,17.58,8.06,286.26,1024.39,78.98
2024-10-29T14:00:00Z,2024-10-29T15:00:00Z,118908,14901,Tooting High Street 11-19,3.99,48.11,106.91,35.48,236.5,34.36,,,,,,,,,,,17.77,8.04,293.95,1024.54,79.14
2024-10-29T15:00:00Z,2024-10-29T16:00:00Z,118908,14901,Tooting High Street 11-19,4.23,49.84,110.75,36.91,246.09,35.53,,,,,,,,,,,17.72,7.4,299.69,1024.72,79.32
2024-10-29T16:00:00Z,2024-10-29T17:00:00Z,118908,14901,Tooting High Street 11-19,3.98,48.24,107.21,35.28,235.22,33.35,,,,,,,,,,,17.33,5.99,303.8,1024.9,80.86
2024-10-29T17:00:00Z,2024-10-29T18:00:00Z,118908,14901,Tooting High Street 11-19,3.48,40.43,89.84,29.34,195.57,27.57,,,,,,,,,,,16.44,4.75,300.92,1025.29,83.2
2024-10-29T18:00:00Z,2024-10-29T19:00:00Z,118908,14901,Tooting High Street 11-19,3.78,45.48,101.07,32.96,219.72,31.13,,,,,,,,,,,15.99,4.37,300,1025.77,85.84
2024-10-29T19:00:00Z,2024-10-29T20:00:00Z,118908,14901,Tooting High Street 11-19,9.02,75.69,168.21,64.66,431.09,63.47,,,,,,,,,,,15.36,4.52,304.66,1026.05,88.04
2024-10-29T20:00:00Z,2024-10-29T21:00:00Z,118908,14901,Tooting High Street 11-19,16.04,117.22,260.5,106.76,711.74,106.48,,,,,,,,,,,14.52,4.58,312.64,1026.31,91.53
2024-10-29T21:00:00Z,2024-10-29T22:00:00Z,118908,14901,Tooting High Street 11-19,9.31,76.51,170.03,66.42,442.78,64.05,,,,,,,,,,,14.06,4.43,319.64,1026.47,92.59
2024-10-29T22:00:00Z,2024-10-29T23:00:00Z,118908,14901,Tooting High Street 11-19,4.89,54.78,121.74,40.9,272.64,39.12,,,,,,,,,,,13.73,4.62,326.33,1026.76,93.71
2024-10-29T23:00:00Z,2024-10-30T00:00:00Z,118908,14901,Tooting High Street 11-19,3.21,35.22,78.27,26.03,173.56,25.16,,,,,,,,,,,13.37,5.3,335.01,1027.09,94.72
2024-10-30T00:00:00Z,2024-10-30T01:00:00Z,118908,14901,Tooting High Street 11-19,2.84,28.83,64.06,21.69,144.63,21.8,,,,,,,,,,,13.16,5.84,343,1027.26,95.5
2024-11-07T11:00:00Z,2024-11-07T12:00:00Z,118908,14901,Tooting High Street 11-19,4.95,54.51,121.14,41.24,274.91,37.74,,,,,,,,,,,13.57,10.28,108,1030.38,80.58
2024-11-07T12:00:00Z,2024-11-07T13:00:00Z,118908,14901,Tooting High Street 11-19,8.7,72.35,160.77,62.71,418.07,57.27,,,,,,,,,,,14.39,11.52,111,1030.11,75.92
2024-11-07T13:00:00Z,2024-11-07T14:00:00Z,118908,14901,Tooting High Street 11-19,13.05,98.39,218.64,88.84,592.28,79.98,,,,,,,,,,,14.57,11.35,109.17,1029.89,74.19
2024-11-07T14:00:00Z,2024-11-07T15:00:00Z,118908,14901,Tooting High Street 11-19,18.06,126.87,281.93,118.89,792.6,115.95,,,,,,,,,,,14.65,10.93,104.43,1029.65,72.41
2024-11-07T15:00:00Z,2024-11-07T16:00:00Z,118908,14901,Tooting High Street 11-19,16.25,113.73,252.73,108.01,720.05,112.14,,,,,,,,,,,14.4,10.4,99.87,1029.53,73.48
2024-11-07T16:00:00Z,2024-11-07T17:00:00Z,118908,14901,Tooting High Street 11-19,11.21,85.17,189.28,77.78,518.51,75.9,,,,,,,,,,,14.07,10.15,94.43,1029.53,74.49
2024-11-07T17:00:00Z,2024-11-07T18:00:00Z,118908,14901,Tooting High Street 11-19,6.56,62.92,139.83,50.92,339.46,47.73,,,,,,,,,,,13.37,10.14,84.66,1029.54,77.74
2024-11-07T18:00:00Z,2024-11-07T19:00:00Z,118908,14901,Tooting High Street 11-19,8.56,71.66,159.25,61.92,412.78,56.84,,,,,,,,,,,12.86,10.2,85.3,1029.55,81.23
2024-11-07T19:00:00Z,2024-11-07T20:00:00Z,118908,14901,Tooting High Street 11-19,19.75,138.52,307.81,129.02,860.15,123.34,,,,,,,,,,,12.17,9.59,88.31,1029.54,84.78
2024-11-07T20:00:00Z,2024-11-07T21:00:00Z,118908,14901,Tooting High Street 11-19,19.86,142.19,315.97,129.66,864.42,119.01,,,,,,,,,,,11.7,8.83,90.74,1029.42,87
2024-11-07T21:00:00Z,2024-11-07T22:00:00Z,118908,14901,Tooting High Street 11-19,17.04,122.73,272.73,112.79,751.94,102.85,,,,,,,,,,,11.59,8.82,96,1029.45,87.61
2024-11-07T22:00:00Z,2024-11-07T23:00:00Z,118908,14901,Tooting High Street 11-19,10.97,84.58,187.97,76.35,509,71.27,,,,,,,,,,,11.3,7.95,94.37,1029.33,90
2024-11-07T23:00:00Z,2024-11-08T00:00:00Z,118908,14901,Tooting High Street 11-19,4.98,55.42,123.15,41.4,276.01,37.3,,,,,,,,,,,11.12,6.99,88.22,1029,90.29
2024-11-08T00:00:00Z,2024-11-08T01:00:00Z,118908,14901,Tooting High Street 11-19,3.82,45.31,100.7,33.39,222.58,29.54,,,,,,,,,,,11.03,6.95,84.81,1028.43,90.47
2024-11-08T01:00:00Z,2024-11-08T02:00:00Z,118908,14901,Tooting High Street 11-19,3.29,36.77,81.71,27.07,180.49,23.57,,,,,,,,,,,10.73,7.53,85.49,1027.98,90.82
2024-11-08T02:00:00Z,2024-11-08T03:00:00Z,118908,14901,Tooting High Street 11-19,3.08,32.87,73.05,24.5,163.31,20.7,,,,,,,,,,,10.39,8.41,88.08,1027.42,91.37
2024-11-08T03:00:00Z,2024-11-08T04:00:00Z,118908,14901,Tooting High Street 11-19,3.12,33.62,74.71,25.03,166.9,20.91,,,,,,,,,,,9.82,8.55,89,1026.97,91.61
2024-11-08T04:00:00Z,2024-11-08T05:00:00Z,118908,14901,Tooting High Street 11-19,3.19,34.83,77.4,25.9,172.65,21.54,,,,,,,,,,,9.47,8.48,87.34,1026.87,91.63
2024-11-08T05:00:00Z,2024-11-08T06:00:00Z,118908,14901,Tooting High Street 11-19,3.56,41.55,92.32,30.32,202.14,24.75,,,,,,,,,,,9.28,8.29,87.66,1026.62,91.48
2024-11-08T06:00:00Z,2024-11-08T07:00:00Z,118908,14901,Tooting High Street 11-19,3.85,46,102.23,33.79,225.29,27.39,,,,,,,,,,,9.16,8.23,88,1026.44,91.6
2024-11-08T07:00:00Z,2024-11-08T08:00:00Z,118908,14901,Tooting High Street 11-19,13.26,98.17,218.16,90.07,600.45,86.45,,,,,,,,,,,9.35,8.25,89.5,1026.73,90.86
2024-11-08T08:00:00Z,2024-11-08T09:00:00Z,118908,14901,Tooting High Street 11-19,5.63,58.31,129.57,45.29,301.96,40.12,,,,,,,,,,,9.37,8.52,92.06,1026.71,89.08
2024-11-08T09:00:00Z,2024-11-08T10:00:00Z,118908,14901,Tooting High Street 11-19,4.98,55.93,124.28,41.41,276.04,35.83,,,,,,,,,,,9.76,9.35,94,1026.51,86.74
2024-11-08T10:00:00Z,2024-11-08T11:00:00Z,118908,14901,Tooting High Street 11-19,4.7,54.28,120.62,39.7,264.7,34.37,,,,,,,,,,,10.56,9.92,93.5,1026.15,84.18
2024-11-08T11:00:00Z,2024-11-08T12:00:00Z,118908,14901,Tooting High Street 11-19,5.62,58.47,129.92,45.24,301.6,39.58,,,,,,,,,,,11.81,9.91,92,1025.49,81.52
2024-11-08T12:00:00Z,2024-11-08T13:00:00Z,118908,14901,Tooting High Street 11-19,6.79,63.42,140.93,52.29,348.62,49.94,,,,,,,,,,,12.87,9.93,87.42,1024.81,80.01
2024-11-08T13:00:00Z,2024-11-08T14:00:00Z,118908,14901,Tooting High Street 11-19,13.8,98.38,218.62,93.32,622.14,99.6,,,,,,,,,,,13.38,9.93,85.17,1024.42,77.59
2024-11-08T14:00:00Z,2024-11-08T15:00:00Z,118908,14901,Tooting High Street 11-19,9.21,74.94,166.53,65.79,438.6,64.54,,,,,,,,,,,13.55,9.66,84.09,1024.07,75.73
2024-11-08T15:00:00Z,2024-11-08T16:00:00Z,118908,14901,Tooting High Street 11-19,5.48,57.18,127.08,44.38,295.9,42.72,,,,,,,,,,,13.74,9.07,84.76,1023.94,75.34
2024-11-08T16:00:00Z,2024-11-08T17:00:00Z,118908,14901,Tooting High Street 11-19,5.26,56.43,125.39,43.09,287.28,41.61,,,,,,,,,,,13.68,7.77,84.86,1023.91,75.48
2024-11-08T17:00:00Z,2024-11-08T18:00:00Z,118908,14901,Tooting High Street 11-19,4.48,50.14,111.43,38.39,255.93,36.79,,,,,,,,,,,13.3,6.85,81.41,1023.96,76.9
2024-11-08T18:00:00Z,2024-11-08T19:00:00Z,118908,14901,Tooting High Street 11-19,6.79,63.17,140.38,52.24,348.3,49.53,,,,,,,,,,,13.06,6.47,77.54,1023.87,77.93
2024-11-08T19:00:00Z,2024-11-08T20:00:00Z,118908,14901,Tooting High Street 11-19,10.99,85.04,188.99,76.46,509.74,69.94,,,,,,,,,,,12.68,6.16,73.15,1023.75,79.13
2024-11-08T20:00:00Z,2024-11-08T21:00:00Z,118908,14901,Tooting High Street 11-19,14.25,104.2,231.55,96.02,640.14,92.02,,,,,,,,,,,11.61,5.47,74,1023.82,82.26
2024-11-08T21:00:00Z,2024-11-08T22:00:00Z,118908,14901,Tooting High Street 11-19,17.13,121.96,271.01,113.3,755.31,108.67,,,,,,,,,,,10.9,4.76,79,1023.72,84.55
2024-11-08T22:00:00Z,2024-11-08T23:00:00Z,118908,14901,Tooting High Street 11-19,12.33,93.9,208.66,84.54,563.59,78.97,,,,,,,,,,,10.6,4.17,77.32,1023.74,85.3
2024-11-08T23:00:00Z,2024-11-09T00:00:00Z,118908,14901,Tooting High Street 11-19,6.26,62.04,137.87,49.08,327.18,43.64,,,,,,,,,,,10.17,2.88,70.18,1023.75,87.46
2024-11-09T00:00:00Z,2024-11-09T01:00:00Z,118908,14901,Tooting High Street 11-19,3.83,45.86,101.9,33.55,223.64,29.44,,,,,,,,,,,10.41,2.52,60.06,1023.56,87.81
2024-11-09T01:00:00Z,2024-11-09T02:00:00Z,118908,14901,Tooting High Street 11-19,3.44,39.51,87.81,28.9,192.65,25.06,,,,,,,,,,,10.92,2.33,36.43,1023.51,86.63
2024-11-09T02:00:00Z,2024-11-09T03:00:00Z,118908,14901,Tooting High Street 11-19,3.32,37.38,83.06,27.43,182.86,23.16,,,,,,,,,,,10.36,2.23,17,1023.45,86.77
2024-11-09T03:00:00Z,2024-11-09T04:00:00Z,118908,14901,Tooting High Street 11-19,3.11,33.49,74.42,24.83,165.52,20.21,,,,,,,,,,,9.81,1.98,358.84,1023.26,86.87
2024-11-09T04:00:00Z,2024-11-09T05:00:00Z,118908,14901,Tooting High Street 11-19,3.03,32.49,72.19,23.97,159.83,18.88,,,,,,,,,,,9.5,2.38,357.86,1023.3,86.92
2024-11-09T05:00:00Z,2024-11-09T06:00:00Z,118908,14901,Tooting High Street 11-19,3,32.07,71.26,23.55,157,18.55,,,,,,,,,,,9.41,2.29,338,1023.24,86.9
2024-11-09T06:00:00Z,2024-11-09T07:00:00Z,118908,14901,Tooting High Street 11-19,3.03,32.64,72.54,23.88,159.22,18.96,,,,,,,,,,,9.38,2.09,333.9,1023.26,86.32
2024-11-09T07:00:00Z,2024-11-09T08:00:00Z,118908,14901,Tooting High Street 11-19,3.43,39.58,87.96,28.75,191.68,24.78,,,,,,,,,,,10.06,2.1,334.01,1023.7,85.06
2024-11-09T08:00:00Z,2024-11-09T09:00:00Z,118908,14901,Tooting High Street 11-19,3.38,38.43,85.4,28.12,187.46,24.61,,,,,,,,,,,10.9,2.49,330,1023.98,82.13
2024-11-09T09:00:00Z,2024-11-09T10:00:00Z,118908,14901,Tooting High Street 11-19,3.85,45.59,101.32,33.8,225.31,31.15,,,,,,,,,,,11.54,3.2,329,1024.11,76.92
2024-11-09T10:00:00Z,2024-11-09T11:00:00Z,118908,14901,Tooting High Street 11-19,3.88,46.64,103.65,34.17,227.81,31.44,,,,,,,,,,,12.14,3.49,325.14,1024.15,73.47
2024-11-09T11:00:00Z,2024-11-09T12:00:00Z,118908,14901,Tooting High Street 11-19,3.7,43.67,97.04,32.02,213.46,29.38,,,,,,,,,,,12.89,3.91,321.53,1024.13,71.03
2024-11-09T12:00:00Z,2024-11-09T13:00:00Z,118908,14901,Tooting High Street 11-19,6.28,61.01,135.57,49.18,327.87,49.33,,,,,,,,,,,13.63,3.86,314.87,1023.81,69.52
2024-11-09T13:00:00Z,2024-11-09T14:00:00Z,118908,14901,Tooting High Street 11-19,5.49,58.24,129.41,44.44,296.29,43.91,,,,,,,,,,,14.22,3.59,299.74,1023.76,68.03
2024-11-09T14:00:00Z,2024-11-09T15:00:00Z,118908,14901,Tooting High Street 11-19,16.25,113.56,252.35,108.04,720.28,115.29,,,,,,,,,,,14.38,3.7,287,1023.86,67.36
2024-11-09T15:00:00Z,2024-11-09T16:00:00Z,118908,14901,Tooting High Street 11-19,17.1,118.18,262.62,113.16,754.39,121.97,,,,,,,,,,,14.17,4.11,285.75,1024.04,67.68
2024-11-09T16:00:00Z,2024-11-09T17:00:00Z,118908,14901,Tooting High Street 11-19,9.03,71.91,159.79,64.7,431.35,62.85,,,,,,,,,,,13.91,4.29,287.8,1024.27,68.37
2024-11-09T17:00:00Z,2024-11-09T18:00:00Z,118908,14901,Tooting High Street 11-19,9.08,73.29,162.88,64.99,433.3,61.69,,,,,,,,,,,13.6,4.04,293.59,1024.71,70.45
2024-11-09T18:00:00Z,2024-11-09T19:00:00Z,118908,14901,Tooting High Street 11-19,11.89,88.68,197.06,81.86,545.74,82.94,,,,,,,,,,,13.19,3.76,295.11,1025.07,72.98
2024-11-09T19:00:00Z,2024-11-09T20:00:00Z,118908,14901,Tooting High Street 11-19,15.94,112.76,250.57,106.19,707.94,107.59,,,,,,,,,,,12.08,3.47,291.23,1025.19,74.71
2024-11-09T20:00:00Z,2024-11-09T21:00:00Z,118908,14901,Tooting High Street 11-19,22.64,151.88,337.51,146.35,975.66,150.54,,,,,,,,,,,11.53,3.22,292,1025.57,76.29
2024-11-09T21:00:00Z,2024-11-09T22:00:00Z,118908,14901,Tooting High Street 11-19,20.41,142.01,315.58,132.99,886.57,128.02,,,,,,,,,,,10.71,3.3,283.03,1025.83,78.98
2024-11-09T22:00:00Z,2024-11-09T23:00:00Z,118908,14901,Tooting High Street 11-19,12.77,97.11,215.8,87.16,581.08,79.91,,,,,,,,,,,10.02,3.43,276.33,1025.9,81.39
2024-11-09T23:00:00Z,2024-11-10T00:00:00Z,118908,14901,Tooting High Street 11-19,7.46,67.08,149.07,55.84,372.29,49.4,,,,,,,,,,,9.53,3.45,273.94,1026.05,83.5
2024-11-10T00:00:00Z,2024-11-10T01:00:00Z,118908,14901,Tooting High Street 11-19,4.43,51.85,115.22,38.09,253.9,34.28,,,,,,,,,,,9.01,3.4,262,1026.16,85.59
2024-11-10T01:00:00Z,2024-11-10T02:00:00Z,118908,14901,Tooting High Street 11-19,3.63,42.82,95.16,31.1,207.32,27.09,,,,,,,,,,,8.54,2.92,249.07,1025.94,86.5
2024-11-10T02:00:00Z,2024-11-10T03:00:00Z,118908,14901,Tooting High Street 11-19,3.4,39.18,87.06,28.34,188.92,24.49,,,,,,,,,,,8.29,2.6,227.18,1025.9,87.16
2024-11-10T03:00:00Z,2024-11-10T04:00:00Z,118908,14901,Tooting High Street 11-19,3.32,37.93,84.28,27.46,183.04,23.25,,,,,,,,,,,8.04,2.51,213.41,1026.14,87.87
2024-11-10T04:00:00Z,2024-11-10T05:00:00Z,118908,14901,Tooting High Street 11-19,3.46,40.38,89.73,29.05,193.63,24.91,,,,,,,,,,,7.76,2.45,205.93,1026.5,89.03
2024-11-10T05:00:00Z,2024-11-10T06:00:00Z,118908,14901,Tooting High Street 11-19,3.46,40.16,89.24,29.04,193.58,24.86,,,,,,,,,,,7.75,2.55,202.35,1026.53,88.96
2024-11-10T06:00:00Z,2024-11-10T07:00:00Z,118908,14901,Tooting High Street 11-19,3.44,40.06,89.03,28.82,192.12,24.74,,,,,,,,,,,8.02,2.68,206,1026.83,87.91
2024-11-10T07:00:00Z,2024-11-10T08:00:00Z,118908,14901,Tooting High Street 11-19,3.34,38.51,85.59,27.66,184.43,23.75,,,,,,,,,,,8.29,2.92,206,1027.37,87.65
2024-11-10T08:00:00Z,2024-11-10T09:00:00Z,118908,14901,Tooting High Street 11-19,3.44,39.8,88.44,28.83,192.18,25.8,,,,,,,,,,,9.2,3.2,204.3,1027.75,85.84
