Sensor id,Day,Date,Hour,PM,Period,Calc,Value
14901,2.0,2024-10-29,12.0,PM10,hourly,raw,61.31
14901,2.0,2024-10-29,13.0,PM10,hourly,raw,56.22
14901,2.0,2024-10-29,14.0,PM10,hourly,raw,48.11
14901,2.0,2024-10-29,15.0,PM10,hourly,raw,49.84
14901,2.0,2024-10-29,16.0,PM10,hourly,raw,48.24
14901,2.0,2024-10-29,17.0,PM10,hourly,raw,40.43
14901,2.0,2024-10-29,18.0,PM10,hourly,raw,45.48
14901,2.0,2024-10-29,19.0,PM10,hourly,raw,75.69
14901,2.0,2024-10-29,20.0,PM10,hourly,raw,117.22
14901,2.0,2024-10-29,21.0,PM10,hourly,raw,76.51
14901,2.0,2024-10-29,22.0,PM10,hourly,raw,54.78
14901,2.0,2024-10-29,23.0,PM10,hourly,raw,35.22
14901,3.0,2024-10-30,0.0,PM10,hourly,raw,28.83
14901,4.0,2024-11-07,11.0,PM10,hourly,raw,54.51
14901,4.0,2024-11-07,12.0,PM10,hourly,raw,72.35
14901,4.0,2024-11-07,13.0,PM10,hourly,raw,98.39
14901,4.0,2024-11-07,14.0,PM10,hourly,raw,126.87
14901,4.0,2024-11-07,15.0,PM10,hourly,raw,113.73
14901,4.0,2024-11-07,16.0,PM10,hourly,raw,85.17
14901,4.0,2024-11-07,17.0,PM10,hourly,raw,62.92
14901,4.0,2024-11-07,18.0,PM10,hourly,raw,71.66
14901,4.0,2024-11-07,19.0,PM10,hourly,raw,138.52
14901,4.0,2024-11-07,20.0,PM10,hourly,raw,142.19
14901,4.0,2024-11-07,21.0,PM10,hourly,raw,122.73
14901,4.0,2024-11-07,22.0,PM10,hourly,raw,84.58
14901,4.0,2024-11-07,23.0,PM10,hourly,raw,55.42
14901,5.0,2024-11-08,0.0,PM10,hourly,raw,45.31
14901,5.0,2024-11-08,1.0,PM10,hourly,raw,36.77
14901,5.0,2024-11-08,2.0,PM10,hourly,raw,32.87
14901,5.0,2024-11-08,3.0,PM10,hourly,raw,33.62
14901,5.0,2024-11-08,4.0,PM10,hourly,raw,34.83
14901,5.0,2024-11-08,5.0,PM10,hourly,raw,41.55
14901,5.0,2024-11-08,6.0,PM10,hourly,raw,46.0
14901,5.0,2024-11-08,7.0,PM10,hourly,raw,98.17
14901,5.0,2024-11-08,8.0,PM10,hourly,raw,58.31
14901,5.0,2024-11-08,9.0,PM10,hourly,raw,55.93
14901,5.0,2024-11-08,10.0,PM10,hourly,raw,54.28
14901,5.0,2024-11-08,11.0,PM10,hourly,raw,58.47
14901,5.0,2024-11-08,12.0,PM10,hourly,raw,63.42
14901,5.0,2024-11-08,13.0,PM10,hourly,raw,98.38
14901,5.0,2024-11-08,14.0,PM10,hourly,raw,74.94
14901,5.0,2024-11-08,15.0,PM10,hourly,raw,57.18
14901,5.0,2024-11-08,16.0,PM10,hourly,raw,56.43
14901,5.0,2024-11-08,17.0,PM10,hourly,raw,50.14
14901,5.0,2024-11-08,18.0,PM10,hourly,raw,63.17
14901,5.0,2024-11-08,19.0,PM10,hourly,raw,85.04
14901,5.0,2024-11-08,20.0,PM10,hourly,raw,104.2
14901,5.0,2024-11-08,21.0,PM10,hourly,raw,121.96
14901,5.0,2024-11-08,22.0,PM10,hourly,raw,93.9
14901,5.0,2024-11-08,23.0,PM10,hourly,raw,62.04
14901,6.0,2024-11-09,0.0,PM10,hourly,raw,45.86
14901,6.0,2024-11-09,1.0,PM10,hourly,raw,39.51
14901,6.0,2024-11-09,2.0,PM10,hourly,raw,37.38
14901,6.0,2024-11-09,3.0,PM10,hourly,raw,33.49
14901,6.0,2024-11-09,4.0,PM10,hourly,raw,32.49
14901,6.0,2024-11-09,5.0,PM10,hourly,raw,32.07
14901,6.0,2024-11-09,6.0,PM10,hourly,raw,32.64
14901,6.0,2024-11-09,7.0,PM10,hourly,raw,39.58
14901,6.0,2024-11-09,8.0,PM10,hourly,raw,38.43
14901,6.0,2024-11-09,9.0,PM10,hourly,raw,45.59
14901,6.0,2024-11-09,10.0,PM10,hourly,raw,46.64
14901,6.0,2024-11-09,11.0,PM10,hourly,raw,43.67
14901,6.0,2024-11-09,12.0,PM10,hourly,raw,61.01
14901,6.0,2024-11-09,13.0,PM10,hourly,raw,58.24
14901,6.0,2024-11-09,14.0,PM10,hourly,raw,113.56
14901,6.0,2024-11-09,15.0,PM10,hourly,raw,118.18
14901,6.0,2024-11-09,16.0,PM10,hourly,raw,71.91
14901,6.0,2024-11-09,17.0,PM10,hourly,raw,73.29
14901,6.0,2024-11-09,18.0,PM10,hourly,raw,88.68
14901,6.0,2024-11-09,19.0,PM10,hourly,raw,112.76
14901,6.0,2024-11-09,20.0,PM10,hourly,raw,151.88
14901,6.0,2024-11-09,21.0,PM10,hourly,raw,142.01
14901,6.0,2024-11-09,22.0,PM10,hourly,raw,97.11
14901,6.0,2024-11-09,23.0,PM10,hourly,raw,67.08
14901,7.0,2024-11-10,0.0,PM10,hourly,raw,51.85
14901,7.0,2024-11-10,1.0,PM10,hourly,raw,42.82
14901,7.0,2024-11-10,2.0,PM10,hourly,raw,39.18
14901,7.0,2024-11-10,3.0,PM10,hourly,raw,37.93
14901,7.0,2024-11-10,4.0,PM10,hourly,raw,40.38
14901,7.0,2024-11-10,5.0,PM10,hourly,raw,40.16
14901,7.0,2024-11-10,6.0,PM10,hourly,raw,40.06
14901,7.0,2024-11-10,7.0,PM10,hourly,raw,38.51
14901,7.0,2024-11-10,8.0,PM10,hourly,raw,39.8
14901,7.0,2024-11-10,9.0,PM10,hourly,raw,37.17
14901,7.0,2024-11-10,10.0,PM10,hourly,raw,38.62
14901,7.0,2024-11-10,11.0,PM10,hourly,raw,40.75
14901,7.0,2024-11-10,12.0,PM10,hourly,raw,59.85
14901,7.0,2024-11-10,13.0,PM10,hourly,raw,151.01
14901,7.0,2024-11-10,14.0,PM10,hourly,raw,178.13
14901,7.0,2024-11-10,15.0,PM10,hourly,raw,174.9
14901,7.0,2024-11-10,16.0,PM10,hourly,raw,158.14
14901,7.0,2024-11-10,17.0,PM10,hourly,raw,150.7
14901,7.0,2024-11-10,18.0,PM10,hourly,raw,131.6
14901,7.0,2024-11-10,19.0,PM10,hourly,raw,96.56
14901,7.0,2024-11-10,20.0,PM10,hourly,raw,85.12
14901,7.0,2024-11-10,21.0,PM10,hourly,raw,52.27
14901,7.0,2024-11-10,22.0,PM10,hourly,raw,47.56
14901,7.0,2024-11-10,23.0,PM10,hourly,raw,48.74
14901,1.0,2024-11-11,0.0,PM10,hourly,raw,38.63
14901,1.0,2024-11-11,1.0,PM10,hourly,raw,28.18
14901,1.0,2024-11-11,2.0,PM10,hourly,raw,25.63
14901,1.0,2024-11-11,3.0,PM10,hourly,raw,24.59
14901,1.0,2024-11-11,4.0,PM10,hourly,raw,14.83
14901,1.0,2024-11-11,5.0,PM10,hourly,raw,11.99
14901,1.0,2024-11-11,6.0,PM10,hourly,raw,14.46
14901,1.0,2024-11-11,7.0,PM10,hourly,raw,17.07
14901,1.0,2024-11-11,8.0,PM10,hourly,raw,23.13
14901,1.0,2024-11-11,9.0,PM10,hourly,raw,35.87
14901,1.0,2024-11-11,10.0,PM10,hourly,raw,21.65
14901,1.0,2024-11-11,11.0,PM10,hourly,raw,17.34
14901,1.0,2024-11-11,12.0,PM10,hourly,raw,16.27
14901,1.0,2024-11-11,13.0,PM10,hourly,raw,27.96
14901,1.0,2024-11-11,14.0,PM10,hourly,raw,46.84
14901,1.0,2024-11-11,15.0,PM10,hourly,raw,48.86
14901,1.0,2024-11-11,16.0,PM10,hourly,raw,51.32
14901,1.0,2024-11-11,17.0,PM10,hourly,raw,31.1
14901,1.0,2024-11-11,18.0,PM10,hourly,raw,25.78
14901,1.0,2024-11-11,19.0,PM10,hourly,raw,24.88
14901,1.0,2024-11-11,20.0,PM10,hourly,raw,31.26
14901,1.0,2024-11-11,21.0,PM10,hourly,raw,26.85
14901,1.0,2024-11-11,22.0,PM10,hourly,raw,22.18
14901,1.0,2024-11-11,23.0,PM10,hourly,raw,19.43
14901,2.0,2024-11-12,0.0,PM10,hourly,raw,14.16
14901,2.0,2024-11-12,1.0,PM10,hourly,raw,12.33
14901,2.0,2024-11-12,2.0,PM10,hourly,raw,11.41
14901,2.0,2024-11-12,3.0,PM10,hourly,raw,10.95
14901,2.0,2024-11-12,4.0,PM10,hourly,raw,11.65
14901,2.0,2024-11-12,5.0,PM10,hourly,raw,13.24
14901,2.0,2024-11-12,6.0,PM10,hourly,raw,15.19
14901,2.0,2024-11-12,7.0,PM10,hourly,raw,16.74
14901,2.0,2024-11-12,8.0,PM10,hourly,raw,14.98
14901,2.0,2024-11-12,9.0,PM10,hourly,raw,23.39
14901,2.0,2024-11-12,10.0,PM10,hourly,raw,17.01
14901,2.0,2024-11-12,11.0,PM10,hourly,raw,24.6
14901,2.0,2024-11-12,12.0,PM10,hourly,raw,24.07
14901,2.0,2024-11-12,13.0,PM10,hourly,raw,39.79
14901,2.0,2024-11-12,14.0,PM10,hourly,raw,52.39
14901,2.0,2024-11-12,15.0,PM10,hourly,raw,32.73
14901,2.0,2024-11-12,16.0,PM10,hourly,raw,26.77
14901,2.0,2024-11-12,17.0,PM10,hourly,raw,23.67
14901,2.0,2024-11-12,18.0,PM10,hourly,raw,34.0
14901,2.0,2024-11-12,19.0,PM10,hourly,raw,36.96
14901,2.0,2024-11-12,20.0,PM10,hourly,raw,34.1
14901,2.0,2024-11-12,21.0,PM10,hourly,raw,20.97
14901,2.0,2024-11-12,22.0,PM10,hourly,raw,18.04
14901,2.0,2024-11-12,23.0,PM10,hourly,raw,13.25
14901,3.0,2024-11-13,0.0,PM10,hourly,raw,11.29
14901,3.0,2024-11-13,1.0,PM10,hourly,raw,10.57
14901,3.0,2024-11-13,2.0,PM10,hourly,raw,10.65
14901,3.0,2024-11-13,3.0,PM10,hourly,raw,10.35
14901,3.0,2024-11-13,4.0,PM10,hourly,raw,10.03
14901,3.0,2024-11-13,5.0,PM10,hourly,raw,10.08
14901,3.0,2024-11-13,6.0,PM10,hourly,raw,10.2
14901,3.0,2024-11-13,7.0,PM10,hourly,raw,13.44
14901,3.0,2024-11-13,8.0,PM10,hourly,raw,21.66
14901,3.0,2024-11-13,9.0,PM10,hourly,raw,20.68
14901,3.0,2024-11-13,10.0,PM10,hourly,raw,29.76
14901,3.0,2024-11-13,11.0,PM10,hourly,raw,28.32
14901,3.0,2024-11-13,12.0,PM10,hourly,raw,45.83
14901,3.0,2024-11-13,13.0,PM10,hourly,raw,65.43
14901,3.0,2024-11-13,14.0,PM10,hourly,raw,32.97
14901,3.0,2024-11-13,15.0,PM10,hourly,raw,29.27
14901,3.0,2024-11-13,16.0,PM10,hourly,raw,34.03
14901,3.0,2024-11-13,17.0,PM10,hourly,raw,34.49
14901,3.0,2024-11-13,18.0,PM10,hourly,raw,47.63
14901,3.0,2024-11-13,19.0,PM10,hourly,raw,71.6
14901,3.0,2024-11-13,20.0,PM10,hourly,raw,56.16
14901,3.0,2024-11-13,21.0,PM10,hourly,raw,53.32
14901,3.0,2024-11-13,22.0,PM10,hourly,raw,49.52
14901,3.0,2024-11-13,23.0,PM10,hourly,raw,48.8
14901,4.0,2024-11-14,0.0,PM10,hourly,raw,42.85
14901,4.0,2024-11-14,1.0,PM10,hourly,raw,37.72
14901,4.0,2024-11-14,2.0,PM10,hourly,raw,35.26
14901,4.0,2024-11-14,3.0,PM10,hourly,raw,35.85
14901,4.0,2024-11-14,4.0,PM10,hourly,raw,36.28
14901,4.0,2024-11-14,5.0,PM10,hourly,raw,36.2
14901,4.0,2024-11-14,6.0,PM10,hourly,raw,36.6
14901,4.0,2024-11-14,7.0,PM10,hourly,raw,38.74
14901,4.0,2024-11-14,8.0,PM10,hourly,raw,39.72
14901,4.0,2024-11-14,9.0,PM10,hourly,raw,35.11
14901,4.0,2024-11-14,10.0,PM10,hourly,raw,36.34
14901,4.0,2024-11-14,11.0,PM10,hourly,raw,28.73
14901,4.0,2024-11-14,12.0,PM10,hourly,raw,32.06
14901,4.0,2024-11-14,13.0,PM10,hourly,raw,48.17
14901,4.0,2024-11-14,14.0,PM10,hourly,raw,50.93
14901,4.0,2024-11-14,15.0,PM10,hourly,raw,43.1
14901,4.0,2024-11-14,16.0,PM10,hourly,raw,41.95
14901,4.0,2024-11-14,17.0,PM10,hourly,raw,44.85
14901,4.0,2024-11-14,18.0,PM10,hourly,raw,51.67
14901,4.0,2024-11-14,19.0,PM10,hourly,raw,57.9
14901,4.0,2024-11-14,20.0,PM10,hourly,raw,63.3
14901,4.0,2024-11-14,21.0,PM10,hourly,raw,55.88
14901,4.0,2024-11-14,22.0,PM10,hourly,raw,43.99
14901,4.0,2024-11-14,23.0,PM10,hourly,raw,53.0
14901,5.0,2024-11-15,0.0,PM10,hourly,raw,29.75
14901,5.0,2024-11-15,1.0,PM10,hourly,raw,14.71
14901,5.0,2024-11-15,2.0,PM10,hourly,raw,11.93
14901,5.0,2024-11-15,3.0,PM10,hourly,raw,11.16
14901,5.0,2024-11-15,4.0,PM10,hourly,raw,11.48
14901,5.0,2024-11-15,5.0,PM10,hourly,raw,11.84
14901,5.0,2024-11-15,6.0,PM10,hourly,raw,12.31
14901,5.0,2024-11-15,7.0,PM10,hourly,raw,32.81
14901,5.0,2024-11-15,8.0,PM10,hourly,raw,29.84
14901,5.0,2024-11-15,9.0,PM10,hourly,raw,41.41
14901,5.0,2024-11-15,10.0,PM10,hourly,raw,43.56
14901,5.0,2024-11-15,11.0,PM10,hourly,raw,49.71
14901,5.0,2024-11-15,12.0,PM10,hourly,raw,55.81
14901,5.0,2024-11-15,13.0,PM10,hourly,raw,94.16
14901,5.0,2024-11-15,14.0,PM10,hourly,raw,134.23
14901,5.0,2024-11-15,15.0,PM10,hourly,raw,77.13
14901,5.0,2024-11-15,16.0,PM10,hourly,raw,64.01
14901,5.0,2024-11-15,17.0,PM10,hourly,raw,72.65
14901,5.0,2024-11-15,18.0,PM10,hourly,raw,91.66
14901,5.0,2024-11-15,19.0,PM10,hourly,raw,174.89
14901,5.0,2024-11-15,20.0,PM10,hourly,raw,272.85
14901,5.0,2024-11-15,21.0,PM10,hourly,raw,166.83
14901,5.0,2024-11-15,22.0,PM10,hourly,raw,99.88
14901,5.0,2024-11-15,23.0,PM10,hourly,raw,75.41
14901,6.0,2024-11-16,0.0,PM10,hourly,raw,64.84
14901,6.0,2024-11-16,1.0,PM10,hourly,raw,49.91
14901,6.0,2024-11-16,2.0,PM10,hourly,raw,42.26
14901,6.0,2024-11-16,3.0,PM10,hourly,raw,35.44
14901,6.0,2024-11-16,4.0,PM10,hourly,raw,28.66
14901,6.0,2024-11-16,5.0,PM10,hourly,raw,24.75
14901,6.0,2024-11-16,6.0,PM10,hourly,raw,21.81
14901,6.0,2024-11-16,7.0,PM10,hourly,raw,22.88
14901,6.0,2024-11-16,8.0,PM10,hourly,raw,22.62
14901,6.0,2024-11-16,9.0,PM10,hourly,raw,38.44
14901,6.0,2024-11-16,10.0,PM10,hourly,raw,32.49
14901,6.0,2024-11-16,11.0,PM10,hourly,raw,44.22
